repo,issue_number,pr_number,issue_title,pr_title,drift_score,drift_quartile,phase3_drift_bucket,semantic_high_drift_probability,semantic_predicted_bucket,issue_url,pr_url
nodejs/node,62638,62674,`fs.readSync` does not validate invalid `position` type (accepts object instead of throwing),fs: validate position argument before length === 0 early return,-0.0744223686249269,Q3,middle,0.5611205207796817,potential_high_drift,https://github.com/nodejs/node/issues/62638,https://github.com/nodejs/node/pull/62674
nodejs/node,62723,55071,Increase min_semi_space_size when possible to make v8 default heap space sizes less catastrophic for containers and memory-constrained environments,fs: pass correct path to `DirentFromStats` during `glob`,-0.7159078154411866,Q2,middle,0.5156139787420999,potential_high_drift,https://github.com/nodejs/node/issues/62723,https://github.com/nodejs/node/pull/55071
microsoft/vscode,308028,308990,Agents: Reuse VS Code auth,Share secrets between Code and Agents app via macOS Keychain,1.8950147749245765,Q4 highest drift,high_drift,0.5445230542574924,potential_high_drift,https://github.com/microsoft/vscode/issues/308028,https://github.com/microsoft/vscode/pull/308990
microsoft/vscode,310886,311015,Long question is truncated,add hover to ask questions tool,-1.4410193024121023,Q1 lowest drift,low_drift,0.3684953410139536,potential_low_drift,https://github.com/microsoft/vscode/issues/310886,https://github.com/microsoft/vscode/pull/311015
microsoft/vscode,142341,142432,Integrated terminal automatically sends 'Y' when terminating node batch script,Disable auto replies by default ,-1.83053948521288,Q1 lowest drift,low_drift,0.46638339078403585,potential_low_drift,https://github.com/microsoft/vscode/issues/142341,https://github.com/microsoft/vscode/pull/142432
microsoft/vscode,239838,239958,VSCode freezes when opening a terminal,xterm@5.6.0-beta.97,-0.411195839137328,Q2,middle,0.3027126397269003,potential_low_drift,https://github.com/microsoft/vscode/issues/239838,https://github.com/microsoft/vscode/pull/239958
microsoft/vscode,239862,240261,Native context menu hijacks custom one in webview editor,fix: context-menu event emitted twice on macOS,-0.3876918934475801,Q2,middle,0.40701126559312084,potential_low_drift,https://github.com/microsoft/vscode/issues/239862,https://github.com/microsoft/vscode/pull/240261
microsoft/vscode,260389,260960,"""Open with Code"" old context menu option missing from Explorer on version 1.103.0",fix: restore old style context menu on windows for stable,-0.5240463662507371,Q2,middle,0.3838187026967997,potential_low_drift,https://github.com/microsoft/vscode/issues/260389,https://github.com/microsoft/vscode/pull/260960
microsoft/vscode,268324,312688,Debt: Remove `github:jrieken/typescript-formatter` dependency,refactor: improve formatting verification and update lint-staged commands,2.020830387394406,Q4 highest drift,high_drift,0.4908658798279225,potential_low_drift,https://github.com/microsoft/vscode/issues/268324,https://github.com/microsoft/vscode/pull/312688
microsoft/vscode,275289,283076,Chat session picker: No picker in restored chat editor,chatSessionService#onDidChangeOptionGroups,-0.4938656845788282,Q2,middle,0.4564639716294608,potential_low_drift,https://github.com/microsoft/vscode/issues/275289,https://github.com/microsoft/vscode/pull/283076
microsoft/vscode,277422,277423,Telemetry event `inline.done` isn't send for v2 inline chat sessions,Make sure UI sends `notifyUserAction` on accept or reject,-1.365135579521124,Q1 lowest drift,low_drift,0.4024315066422515,potential_low_drift,https://github.com/microsoft/vscode/issues/277422,https://github.com/microsoft/vscode/pull/277423
microsoft/vscode,283017,283023,InlineChatController2 creates widget eagerly,"Make sure not create widget eagerly, enforce editor to have a model when widget gets created",-0.9745658244867964,Q1 lowest drift,low_drift,0.33579113859670345,potential_low_drift,https://github.com/microsoft/vscode/issues/283017,https://github.com/microsoft/vscode/pull/283023
microsoft/vscode,286776,287020,Git Source Control Graph tree doesn't expand for some entries,Git - fix git diff raw parsing to correctly handle renamed files,-0.9245109979861036,Q1 lowest drift,low_drift,0.43142005232294545,potential_low_drift,https://github.com/microsoft/vscode/issues/286776,https://github.com/microsoft/vscode/pull/287020
microsoft/vscode,295264,295559,Backport fix for CVE-2026-2441 from chromium,chore: bump electron@39.6.0,0.0423109406131086,Q3,middle,0.4565660129663611,potential_low_drift,https://github.com/microsoft/vscode/issues/295264,https://github.com/microsoft/vscode/pull/295559
microsoft/vscode,303174,304236,autopilot mode should allow curl in terminal,Enable terminal commands to run freely in `Autopilot` and `Bypass Approvals` modes,0.5318870180950355,Q3,middle,0.41159503085915267,potential_low_drift,https://github.com/microsoft/vscode/issues/303174,https://github.com/microsoft/vscode/pull/304236
microsoft/vscode,309589,309596,Terminal commands should be auto approved when invoked from `ask_questions` tool,Skip redundant `send_to_terminal` confirmation when replying to `askQuestions` carousel,-0.8381607794384275,Q2,middle,0.4496106892907471,potential_low_drift,https://github.com/microsoft/vscode/issues/309589,https://github.com/microsoft/vscode/pull/309596
microsoft/vscode,309608,309596,`send_to_terminal` progress message repeats first question when accepting all defaults in interactive commands,Skip redundant `send_to_terminal` confirmation when replying to `askQuestions` carousel,-0.8381607794384275,Q2,middle,0.44581154971019826,potential_low_drift,https://github.com/microsoft/vscode/issues/309608,https://github.com/microsoft/vscode/pull/309596
microsoft/vscode,313148,313205,Deleting forked session deleted my worktree,Fix deleting forked session showing wrong confirmation dialog,-0.7476256857823145,Q2,middle,0.49707884772199895,potential_low_drift,https://github.com/microsoft/vscode/issues/313148,https://github.com/microsoft/vscode/pull/313205
microsoft/vscode,312554,312951,"After Plan mode, agent does not start implementation","On agent mode change, ignore stateful marker",0.0291219981126638,Q3,middle,0.38603491788718997,potential_low_drift,https://github.com/microsoft/vscode/issues/312554,https://github.com/microsoft/vscode/pull/312951
microsoft/vscode,299934,313138,Copilot chat OTel child spans are missing tool definitions,OTel: include tool parameters and emit tool definitions on child chat spans,-0.6157505917841524,Q2,middle,0.48890660420588083,potential_low_drift,https://github.com/microsoft/vscode/issues/299934,https://github.com/microsoft/vscode/pull/313138
microsoft/vscode,300318,313138,Copilot chat OTel tools are missing parameters,OTel: include tool parameters and emit tool definitions on child chat spans,0.054785254096355,Q3,middle,0.4703590034107538,potential_low_drift,https://github.com/microsoft/vscode/issues/300318,https://github.com/microsoft/vscode/pull/313138
microsoft/vscode,308934,313090,ask_questions auto-replies with incorrect answers in autopilot mode,disable ask questions tool for autopilot,-1.865118058011752,Q1 lowest drift,low_drift,0.33200835649859745,potential_low_drift,https://github.com/microsoft/vscode/issues/308934,https://github.com/microsoft/vscode/pull/313090
microsoft/vscode,310018,310266,Agents App: Session List Visual Improvements,sessions: add pinned sidebar section,0.8845408464334539,Q4 highest drift,high_drift,0.6384100342955538,potential_high_drift,https://github.com/microsoft/vscode/issues/310018,https://github.com/microsoft/vscode/pull/310266
microsoft/vscode,312671,312838,Auto-approve for tmp folder writes,Allow write to /tmp when allow all commands in session,-0.1058030209155863,Q3,middle,0.4547045995915954,potential_low_drift,https://github.com/microsoft/vscode/issues/312671,https://github.com/microsoft/vscode/pull/312838
microsoft/vscode,312803,313068,"[Error] unhandlederror-No activated agent with id ""setup.vscode""",Don't throw in setRequestTools when agent is gone,-1.350066704773013,Q1 lowest drift,low_drift,0.3907107096599152,potential_low_drift,https://github.com/microsoft/vscode/issues/312803,https://github.com/microsoft/vscode/pull/313068
microsoft/vscode,312817,312871,Agent customizations list item should focus search input on Enter/Space,Focus search input on section selection for keyboard parity,-1.6916786488077615,Q1 lowest drift,low_drift,0.40151749643454254,potential_low_drift,https://github.com/microsoft/vscode/issues/312817,https://github.com/microsoft/vscode/pull/312871
microsoft/vscode,300278,300889,Are l8n pipelines running?,Add sessions support to translation resources and update related logic,-0.7440072247022318,Q2,middle,0.4431843571581797,potential_low_drift,https://github.com/microsoft/vscode/issues/300278,https://github.com/microsoft/vscode/pull/300889
microsoft/vscode,300204,300470,Error serializing chat session for storage. The session will be lost if the window is closed.,chat: use softAssertNever for unknown response parts,-1.5891222780064114,Q1 lowest drift,low_drift,0.40511911941941464,potential_low_drift,https://github.com/microsoft/vscode/issues/300204,https://github.com/microsoft/vscode/pull/300470
microsoft/vscode,301263,301628,"Expected a ""copy"" or ""open in editor"" on embedded parts",Misc debug panel UX fixes,-0.070042340335641,Q3,middle,0.4197066190434473,potential_low_drift,https://github.com/microsoft/vscode/issues/301263,https://github.com/microsoft/vscode/pull/301628
microsoft/vscode,301261,301628,Scrollbars in flyouts are unstyled,Misc debug panel UX fixes,0.6004935055448664,Q3,middle,0.4291829248563042,potential_low_drift,https://github.com/microsoft/vscode/issues/301261,https://github.com/microsoft/vscode/pull/301628
microsoft/vscode,301259,301628,Use number formatting for token counts in debug log,Misc debug panel UX fixes,0.6004935055448664,Q3,middle,0.5483021836600412,potential_high_drift,https://github.com/microsoft/vscode/issues/301259,https://github.com/microsoft/vscode/pull/301628
microsoft/vscode,301226,301497,title bar update widget shows briefly even though setting is off,Update title bar UI feature work and bug fixes,0.5233088827915517,Q3,middle,0.46580337572483804,potential_low_drift,https://github.com/microsoft/vscode/issues/301226,https://github.com/microsoft/vscode/pull/301497
microsoft/vscode,301169,301400,Browser Zoom: Display zoom percent,Browser: more improvements to Zoom,-0.8203886809897821,Q2,middle,0.5010004487339246,potential_high_drift,https://github.com/microsoft/vscode/issues/301169,https://github.com/microsoft/vscode/pull/301400
microsoft/vscode,301121,301520,New 'Update' UI pulls focus,Fix focus issue and turn on update title bar entry for Insiders,-0.2322074008058116,Q2,middle,0.40402572900360173,potential_low_drift,https://github.com/microsoft/vscode/issues/301121,https://github.com/microsoft/vscode/pull/301520
microsoft/vscode,300941,301497,Time to update telemetry,Update title bar UI feature work and bug fixes,0.5233088827915517,Q3,middle,0.4525743183378058,potential_low_drift,https://github.com/microsoft/vscode/issues/300941,https://github.com/microsoft/vscode/pull/301497
microsoft/vscode,300485,301379,Queued messages disappear from Copilot CLI agent,Migrate queued requests when swapping sessions (for CLI),-0.3187782357147652,Q2,middle,0.4831751075664654,potential_low_drift,https://github.com/microsoft/vscode/issues/300485,https://github.com/microsoft/vscode/pull/301379
kubernetes/kubernetes,135541,138244,kubelet TopologyManager Stalls on Large NUMA Systems (e.g. Nvidia GB200 Compute Tray with 34 NUMA nodes),devicemanager: constrain topology hints to device NUMA nodes,1.9456780176491253,Q4 highest drift,high_drift,0.4297014599456821,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/135541,https://github.com/kubernetes/kubernetes/pull/138244
kubernetes/kubernetes,138614,138656,[Flaking tests] k8s.io/kubernetes/test/integration/auth - TestConstrainedImpersonation,Fix metrics regex in TestConstrainedImpersonation,-0.9940627760631722,Q1 lowest drift,low_drift,0.4975380128519554,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/138614,https://github.com/kubernetes/kubernetes/pull/138656
kubernetes/kubernetes,138556,138587,kubelet does not start when kubelet folder is on ZFS filesystem because of missing cadvisor plugin in 1.36.0,re-introduce cadvisor ZFS support to kubelet,1.0952949159354626,Q4 highest drift,high_drift,0.5226226894078583,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138556,https://github.com/kubernetes/kubernetes/pull/138587
kubernetes/kubernetes,138084,138212,OpportunisticBatching: Skip OpportunisticBatching if NNN is set,scheduler: bypass opportunistic OpportunisticBatching for nominated pods,0.1988448456695792,Q3,middle,0.6565453586099027,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138084,https://github.com/kubernetes/kubernetes/pull/138212
kubernetes/kubernetes,138218,138300,[Flaking tests] k8s.io/kubernetes/test/integration/storageversionmigrator - TestStorageVersionMigrationWithCRD,Reduce number of chaos workers to prevent timeouts,-1.1300503171285652,Q1 lowest drift,low_drift,0.4921297968353998,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/138218,https://github.com/kubernetes/kubernetes/pull/138300
kubernetes/kubernetes,138114,138178,[Flaking tests] k8s.io/kubernetes/test/integration/apiserver/discovery - TestCRD/Race,Make cleanup aware of uid differences,-0.6935501614070665,Q2,middle,0.5077310830446745,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138114,https://github.com/kubernetes/kubernetes/pull/138178
kubernetes/kubernetes,137837,137835,Flaking integration test TestNodeAuthorizerNamespaceNameConfusion,suggest running k8s.io/api tests after adding testdata without test caching,-0.5240463662507371,Q2,middle,0.5777811027396033,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137837,https://github.com/kubernetes/kubernetes/pull/137835
kubernetes/kubernetes,137602,137991,[Flaking Issue] DevicePlugin [Serial] [Disruptive] Does not keep device plugin assignments across node reboots if fails admission,Update CNI plugins to v1.9.1,0.1296599993302746,Q3,middle,0.5209370662662156,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137602,https://github.com/kubernetes/kubernetes/pull/137991
kubernetes/kubernetes,138225,138322,[Flaking Test] [sig node] Security Context when creating a pod in the host PID namespace should not show its pid in the non-hostpid containers [Feature:HostAccess] [ubuntu01],Fix flaky hostPID security context test by retrying nginx PID file read,-0.6517428521762711,Q2,middle,0.6003616686917052,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138225,https://github.com/kubernetes/kubernetes/pull/138322
kubernetes/kubernetes,137085,138571,"""kube-proxy iptables mode has 5-6x performance regression when switching to iptables-nft backend""",kube-proxy: don't do full periodic syncs on large cluster mode,-0.7472587540445506,Q2,middle,0.5883086780909182,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137085,https://github.com/kubernetes/kubernetes/pull/138571
kubernetes/kubernetes,137739,137742,Failure cluster [99403658...] TestEvictDuringNamespaceTerminating failures,kubectl/drain: widen namespace termination retry timeout,-0.5649441373891335,Q2,middle,0.469489386029449,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/137739,https://github.com/kubernetes/kubernetes/pull/137742
kubernetes/kubernetes,137740,137746,Failure cluster [dbc0366b...] TestNodeSyncResync,nodeipam: buffer TestNodeSyncResync report notifications,-0.4894677934518652,Q2,middle,0.4240102477192595,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/137740,https://github.com/kubernetes/kubernetes/pull/137746
kubernetes/kubernetes,134458,134950,[Flaking test] [InPlacePodVerticalScaling] Pod Resize deferred tests are flaking,[Flaking test] [InPlacePodVerticalScaling] Fix Pod Resize deferred tests,0.2474571069432403,Q3,middle,0.532796032716263,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/134458,https://github.com/kubernetes/kubernetes/pull/134950
kubernetes/kubernetes,137912,137930,[Failing Test] user namespaces kubeconfig tests [LinuxOnly] [Feature:UserNamespacesSupport] [Serial]  Kubelet crashes on restart when idsPerPod changes with existing userns pods on disk,tests: Wait for pod to be removed on kubelet restarts with userns.idsPerPod,-2.104559231574952,Q1 lowest drift,low_drift,0.4914821859782522,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/137912,https://github.com/kubernetes/kubernetes/pull/137930
kubernetes/kubernetes,137469,137456,Windows flaking test: k8s.io/kubernetes/pkg/kubelet TestUpdateNewNodeStatus,"Update go.mod to go 1.26, fix 1.26 vet errors",2.448561453333296,Q4 highest drift,high_drift,0.5480128928449687,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137469,https://github.com/kubernetes/kubernetes/pull/137456
kubernetes/kubernetes,122207,138295,"Add context to `""Watch failed""`",client-go/tools/watch: downgrade 410 Gone error to V(4) debug log in RetryWatcher,0.6921208404169223,Q3,middle,0.4849724376856491,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/122207,https://github.com/kubernetes/kubernetes/pull/138295
kubernetes/kubernetes,136918,136920,Cronjob controller try to get existed job without namespace,Fix empty namespace when fetching existing job in cronjob controller,0.1745707307678328,Q3,middle,0.5440455676714924,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/136918,https://github.com/kubernetes/kubernetes/pull/136920
kubernetes/kubernetes,135341,135856,[InPlacePodVerticalScaling] Move feasibility checks to admission,[InPlacePodVerticalScaling] remove ineffectual static pod feasibility check,-0.7159078154411866,Q2,middle,0.5751204838026311,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/135341,https://github.com/kubernetes/kubernetes/pull/135856
kubernetes/kubernetes,125500,138003,Distinguish PDB error separately in eviction API,pkg/registry/core/pod/storage: add PDB-specific CauseType to eviction forbidden errors,-1.160413060709611,Q1 lowest drift,low_drift,0.5793861688122947,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/125500,https://github.com/kubernetes/kubernetes/pull/138003
kubernetes/kubernetes,56876,58411,kubernetes publishing bot is broken,client-go: fix bootstrap token imports,-0.9940627760631722,Q1 lowest drift,low_drift,0.5260643616664464,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/56876,https://github.com/kubernetes/kubernetes/pull/58411
kubernetes/kubernetes,138533,137553,new DNS test failing on ipv6,Test that Service DNS uses EndpointSlices,1.965119057683637,Q4 highest drift,high_drift,0.5208836868140732,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138533,https://github.com/kubernetes/kubernetes/pull/137553
kubernetes/kubernetes,93100,94893,Remove generators from kubectl commands,Remove the dependency between create priorityclass command and genera…,0.5381436234656147,Q3,middle,0.6804619471004238,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/93100,https://github.com/kubernetes/kubernetes/pull/94893
kubernetes/kubernetes,138373,138420,"Remove SchedulerQueueingHints feature gate entirely, since it's GA'd since v1.34",Graduate SchedulerQueueingHints feature gate and cleanup the codebase,2.337522307902573,Q4 highest drift,high_drift,0.6493684085624364,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138373,https://github.com/kubernetes/kubernetes/pull/138420
kubernetes/kubernetes,138407,138408,[DRA] pod.status.resourceClaimStatuses entries are flapping,Fix flapping pod.status.resourceClaimStatuses,0.1944670948662334,Q3,middle,0.5814737685034964,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138407,https://github.com/kubernetes/kubernetes/pull/138408
kubernetes/kubernetes,138352,138394,KEP-5304: requests with count>1 produce incorrect device metadata,"KEP-5304, fix: merge same request metadata across drivers",0.2680220848172731,Q3,middle,0.6194455085917892,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138352,https://github.com/kubernetes/kubernetes/pull/138394
kubernetes/kubernetes,138112,138386,[Declarative Validation] Add `+k8s:maxProperties` declarative validation tag,feat: add maxProperties declarative validation tag,0.3113596636730067,Q3,middle,0.5806694257079835,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/138112,https://github.com/kubernetes/kubernetes/pull/138386
kubernetes/kubernetes,137328,138312,DATA RACE (and panic?!): TestSchedulerPerf/PreemptionAsync/5Nodes_AsyncAPICallsEnabled,test/integration: synchronize scheduler shutdown to fix metrics data race,0.240699192698826,Q3,middle,0.4762967051111832,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/137328,https://github.com/kubernetes/kubernetes/pull/138312
kubernetes/kubernetes,138051,138230,"[Flaking Test] CSI Mock volume storage capacity storage capacity exhausted, late binding, with topology",Fix the flaky test for CSI storage capacity in csi mock,-1.245528974943363,Q1 lowest drift,low_drift,0.43908339866675494,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/138051,https://github.com/kubernetes/kubernetes/pull/138230
kubernetes/kubernetes,121942,138102,Kubernetes endpoint validation,fix: validate apiserver endpoints in master lease reconciler,-0.9564391142514096,Q1 lowest drift,low_drift,0.4426217179986526,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/121942,https://github.com/kubernetes/kubernetes/pull/138102
kubernetes/kubernetes,137503,137462,NodeLogQuery stopped accepting POST,Use HTTP GET for Node log queries in e2e logcheck,-0.6795308588925055,Q2,middle,0.6136043133776466,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137503,https://github.com/kubernetes/kubernetes/pull/137462
kubernetes/kubernetes,134080,138075,"kube-apiserver log spammed with ""failed to connect to etcd""",APIServer: avoid recreating etcd clients on every metrics scrape,0.6303599805401122,Q3,middle,0.5689923823299816,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/134080,https://github.com/kubernetes/kubernetes/pull/138075
kubernetes/kubernetes,137965,138047,[declarative validation] `+k8s:minimum` / `+k8s:maximum` do not correctly handle signedness and associated type bounds/boundary-values (ex: int32 vs int64),validation-gen: reject min/max tag values that overflow target integer type,0.8686361329955234,Q4 highest drift,high_drift,0.5073501103859336,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137965,https://github.com/kubernetes/kubernetes/pull/138047
kubernetes/kubernetes,137320,138017,Flaky TestPreemption tests,Fix race conditions and timing issues in preemption tests,0.0931689729051268,Q3,middle,0.5576898151876188,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137320,https://github.com/kubernetes/kubernetes/pull/138017
kubernetes/kubernetes,137381,138000,Windows: Seeing intermittent DNS issues on k8s > 1.30,Delete remote endpoint if it has same ip as local endpoint in the system.,1.0472254667017853,Q4 highest drift,high_drift,0.5691999693048324,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137381,https://github.com/kubernetes/kubernetes/pull/138000
kubernetes/kubernetes,126850,136455,The Clientset returned from the new NewClientset function does not work for CRDs,fake client-go: un-deprecate NewSimpleClientset,1.6214218408660828,Q4 highest drift,high_drift,0.6099629729013696,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/126850,https://github.com/kubernetes/kubernetes/pull/136455
kubernetes/kubernetes,134565,137970,Some goroutine leaks in staging/src/k8s.io/client-go/tools/cache,Fix goroutine leaks in ephemeral volume controller test,-1.7291516708816657,Q1 lowest drift,low_drift,0.46752022291736833,potential_low_drift,https://github.com/kubernetes/kubernetes/issues/134565,https://github.com/kubernetes/kubernetes/pull/137970
kubernetes/kubernetes,137842,137086,DRA: flaky extended resource upgrade/downgrade test,KEP 5304: add implementation for discoverable DRA Device metadata in pod,2.014599430096496,Q4 highest drift,high_drift,0.6134573817513543,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137842,https://github.com/kubernetes/kubernetes/pull/137086
kubernetes/kubernetes,137859,137869,[Failing Test] Security Context SupplementalGroupsPolicy [LinuxOnly] [Feature:SupplementalGroupsPolicy],Fix [Failing Test] Security Context SupplementalGroupsPolicy [LinuxOnly] [Feature:SupplementalGroupsPolicy],-0.6076174468423665,Q2,middle,0.6337954411793976,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137859,https://github.com/kubernetes/kubernetes/pull/137869
kubernetes/kubernetes,137468,137456,Windows failing test: k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler TestReconstructedVolumeShouldUnmountSucceedAfterSetupFailed,"Update go.mod to go 1.26, fix 1.26 vet errors",2.448561453333296,Q4 highest drift,high_drift,0.5422431565727172,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137468,https://github.com/kubernetes/kubernetes/pull/137456
kubernetes/kubernetes,137409,137666,StatefulSet pod revisions not updated when MaxUnavailableStatefulSet enabled,"Parallel pod management should not count old, broken pods for maxUnavailable budget",-0.689989271943466,Q2,middle,0.5593709173192634,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137409,https://github.com/kubernetes/kubernetes/pull/137666
kubernetes/kubernetes,137179,137338,[Flaking tests] k8s.io/kubernetes/test/integration/podcertificaterequests.podcertificaterequests,Wait for node authorizer graph to populate,-0.9890428929887832,Q1 lowest drift,low_drift,0.5227794990756145,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/137179,https://github.com/kubernetes/kubernetes/pull/137338
kubernetes/kubernetes,136873,136935,[kube-api-linter] Enable the `optionalorrequired` linter for the `resource` API group,api: enable optionalorrequired linter for resource API,1.0192302161916786,Q4 highest drift,high_drift,0.7042762731869728,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/136873,https://github.com/kubernetes/kubernetes/pull/136935
kubernetes/kubernetes,135988,135989,ImageVolume: Empty image.reference in Pod templates passes API validation but fails at runtime,Fix ImageVolume validation for empty reference in Pod templates,0.1163580341046778,Q3,middle,0.52678435408622,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/135988,https://github.com/kubernetes/kubernetes/pull/135989
kubernetes/kubernetes,134568,135964,kubectl get storageclass should indicate the effective default StorageClass when multiple defaults exist,fix: show only effective default StorageClass in kubectl output,0.4020062790214238,Q3,middle,0.6853829450007901,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/134568,https://github.com/kubernetes/kubernetes/pull/135964
kubernetes/kubernetes,135528,135905,Improve efficiency of requeuing unschedulable pods when a pod is added for gang scheduling,Execute GangScheduling plugin only for requeuing unschedulable pods on Add/Pod,0.631718468423904,Q3,middle,0.6270315050188485,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/135528,https://github.com/kubernetes/kubernetes/pull/135905
kubernetes/kubernetes,120181,133313,job executions started manually for a cronjob are marked as unexpected,check the job owner reference in the cronjob reconcile loop,1.0777895386029648,Q4 highest drift,high_drift,0.5376412295112832,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/120181,https://github.com/kubernetes/kubernetes/pull/133313
kubernetes/kubernetes,136986,136976,[Umbrella] KEP-5832 / KEP-4671: Decouple PodGroup API & Workload API Alpha2 for v1.36,Create Workload API v1alpha2,5.258582804760527,Q4 highest drift,high_drift,0.6284986555799188,potential_high_drift,https://github.com/kubernetes/kubernetes/issues/136986,https://github.com/kubernetes/kubernetes/pull/136976
rust-lang/rust,153454,154325,Tweak irrefutable let else warning output,Tweak irrefutable let else warning output,0.9132603086132632,Q4 highest drift,high_drift,0.6197114620447747,potential_high_drift,https://github.com/rust-lang/rust/issues/153454,https://github.com/rust-lang/rust/pull/154325
rust-lang/rust,155944,136977,[ICE]: `assertion failed: self.query_mode == TraitQueryMode::Canonical`,Upload Datadog metrics with citool,1.0969861213811696,Q4 highest drift,high_drift,0.5781906735534966,potential_high_drift,https://github.com/rust-lang/rust/issues/155944,https://github.com/rust-lang/rust/pull/136977
rust-lang/rust,43535,43492,Bors: 422 Update is not a fast forward,More Altivec Intrinsics,0.1440944985505275,Q3,middle,0.4367089242118202,potential_low_drift,https://github.com/rust-lang/rust/issues/43535,https://github.com/rust-lang/rust/pull/43492
rust-lang/rust,155912,136977,SECURITY: Ghost Bits Vulnerability in Rust Standard Library,Upload Datadog metrics with citool,-0.244085570379845,Q2,middle,0.40754848446462466,potential_low_drift,https://github.com/rust-lang/rust/issues/155912,https://github.com/rust-lang/rust/pull/136977
rust-lang/rust,83060,155897,Regressions with large (2-4GB) stack arrays on large stacks,Add regression test for LLVM bug with huge stack frames,-0.2130773809671998,Q2,middle,0.5017419269510968,potential_high_drift,https://github.com/rust-lang/rust/issues/83060,https://github.com/rust-lang/rust/pull/155897
rust-lang/rust,115463,119878,`opt-level=z` fails to remove bounds checks/panics even if every other opt-level succeeds,Tune the inlinability of `unwrap`,-0.6639108408215528,Q2,middle,0.5470811506032206,potential_high_drift,https://github.com/rust-lang/rust/issues/115463,https://github.com/rust-lang/rust/pull/119878
rust-lang/rust,154426,154896,[ICE]: `Scalar` layout for non-primitive non-enum type unsafe,Fix ICE: Scalar layout for non-primitive non-enum type unsafe binder,-1.770908344942696,Q1 lowest drift,low_drift,0.4726401086900201,potential_low_drift,https://github.com/rust-lang/rust/issues/154426,https://github.com/rust-lang/rust/pull/154896
rust-lang/rust,155888,112235,[ICE]: Internal compiler error. non_lifetime_binders,Port PGO/LTO/BOLT optimized build pipeline to Rust,0.7084646660972559,Q3,middle,0.4619635000490438,potential_low_drift,https://github.com/rust-lang/rust/issues/155888,https://github.com/rust-lang/rust/pull/112235
rust-lang/rust,150046,155716,"Building `arm64e-apple-*` targets got linking warning,`found architecture 'arm64e.old', required architecture 'arm64e'`",arm64e: set ptrauth ABI subtype on lib.rmeta Mach-O objects,-1.9060158291501488,Q1 lowest drift,low_drift,0.36588532139892205,potential_low_drift,https://github.com/rust-lang/rust/issues/150046,https://github.com/rust-lang/rust/pull/155716
rust-lang/rust,139218,155716,constructor doesn't work with arm64e-apple-ios but works on arm64e-apple-darwin,arm64e: set ptrauth ABI subtype on lib.rmeta Mach-O objects,-1.9060158291501488,Q1 lowest drift,low_drift,0.35474301251330376,potential_low_drift,https://github.com/rust-lang/rust/issues/139218,https://github.com/rust-lang/rust/pull/155716
